,hhcode,Province,Region,PSU,itc,v1,psu,weight,district,stratum,code
95560,2502100609.0,Punjab,Urban,25021006.0,Unknown,4500.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95561,2502100609.0,Punjab,Urban,25021006.0,Unknown,1500.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95562,2502100609.0,Punjab,Urban,25021006.0,rent,36000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95563,2502100609.0,Punjab,Urban,25021006.0,medical,24000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95564,2502100609.0,Punjab,Urban,25021006.0,medical,4000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95565,2502100609.0,Punjab,Urban,25021006.0,fuel,42000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95566,2502100609.0,Punjab,Urban,25021006.0,transport,2000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95567,2502100609.0,Punjab,Urban,25021006.0,telecom,8000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95568,2502100609.0,Punjab,Urban,25021006.0,private_school,12500.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95569,2502100610.0,Punjab,Urban,25021006.0,medical,8000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95570,2502100610.0,Punjab,Urban,25021006.0,fuel,40000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95571,2502100610.0,Punjab,Urban,25021006.0,transport,9000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95572,2502100610.0,Punjab,Urban,25021006.0,telecom,8000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95573,2502100610.0,Punjab,Urban,25021006.0,bread_basic,20.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95574,2502100612.0,Punjab,Urban,25021006.0,men_clothing,1800.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95575,2502100612.0,Punjab,Urban,25021006.0,Unknown,2000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95576,2502100612.0,Punjab,Urban,25021006.0,medical,3600.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95577,2502100612.0,Punjab,Urban,25021006.0,medical,2000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95578,2502100612.0,Punjab,Urban,25021006.0,fuel,25000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95579,2502100612.0,Punjab,Urban,25021006.0,transport,7000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95580,2502100612.0,Punjab,Urban,25021006.0,telecom,4800.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95581,2502100612.0,Punjab,Urban,25021006.0,govt_school,720.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95582,2502100612.0,Punjab,Urban,25021006.0,private_school,2400.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95583,2502101001.0,Punjab,Urban,25021010.0,bread_other,280.0,25021010.0,1841.1279956948097,2502,LAHORE,2502.0
95584,2502101001.0,Punjab,Urban,25021010.0,medical,1500.0,25021010.0,1841.1279956948097,2502,LAHORE,2502.0
95585,2502101001.0,Punjab,Urban,25021010.0,transport,9000.0,25021010.0,1841.1279956948097,2502,LAHORE,2502.0
