,vor_id,TDLinx,type,channel,turnover_int,turnover_obs,card_machine,Latitude,Longitude
16888,vor394,06163025,General Store,Grocery,Rank I,Rank I,No,31.517270222,74.430203179
16889,vor179,05463740,General Store,Grocery,Rank J,Rank J,No,31.513515816,74.284927779
16890,vor300,05464109,General Store,Grocery,Rank L,Rank H,No,31.509335,74.357673
16891,vor179,05465346,General Store,Grocery,Rank J,Rank K,No,31.51831616,74.27973972
16892,vor164,05466087,General Store,Grocery,Rank J,Rank J,No,31.60856678,74.248645257
16893,vor179,05467258,General Store,Grocery,,,,31.508955079,74.274260575
16894,vor210,05467553,General Store,Grocery,Rank J,Rank J,No,31.619497464,74.295394008
16895,vor253,05467684,General Store,Grocery,Rank L,Rank L,No,31.5094485,74.3365096
16896,vor353,05557896,General Store,Grocery,Rank L,Rank K,No,31.591808639,74.395331206
16897,vor226,05558324,General Store,Grocery,Rank H,Rank H,No,31.467781242,74.313341544
16898,vor353,05561853,General Store,Grocery,Rank D,Rank D,No,31.585771553,74.404655209
16899,vor182,05472623,General Store,Grocery,Rank K,Rank K,No,31.557961597,74.283550355
16900,vor203,05982378,Sit-Down Restaurants,Catering,Rank F,Rank F,No,31.519680657,74.291753122
16901,vor157,05993407,Canteens,Catering,Rank K,Rank K,No,31.504427,74.262295
16902,vor205,05996840,Canteens,Catering,Rank L,Rank L,No,31.549024,74.287501
16903,vor289,05997804,Canteens,Catering,,,,31.344790403,74.366189649
16904,vor161,06000791,Variety / Minyari Store,Others,Rank K,Rank J,No,31.554577988,74.26452767
16905,vor282,06009347,Variety / Minyari Store,Others,,,,31.588062114,74.355586573
16906,vor280,06044783,Canteens,Catering,Rank L,Rank K,No,31.564827,74.343874
16907,vor237,06060378,Variety / Minyari Store,Others,Rank J,Rank I,No,31.630931673,74.305460732
16908,vor346,05529164,General Store,Grocery,,,,31.492074434,74.404840169
16909,vor273,05529237,General Store,Grocery,Rank K,Rank J,No,31.460558221,74.355943042
16910,vor187,05572346,General Store,Grocery,Rank J,Rank I,No,31.634437055,74.276750801
16911,vor519,05714058,General Store,Grocery,Refused To Answer,Rank H,No,31.43942751,74.545927677
16912,vor430,06435868,Take-Away Snacks,Catering,Rank H,Rank H,No,31.436014849,74.471596254
16913,vor80,06436150,Take-Away Snacks,Catering,Rank H,Rank H,No,31.387546049,74.185405682
16914,vor94,06436446,Take-Away Snacks,Catering,Rank K,Rank I,No,31.382331602,74.198290081
16915,vor209,05458412,Take-Away Snacks,Catering,Rank J,Rank J,No,31.60183539,74.300555507
16916,vor255,05482740,Medical / General Store,Others,Rank K,Rank J,No,31.540747337,74.332988384
16917,vor232,05487911,Take-Away Snacks,Catering,Rank G,Rank G,No,31.557995744,74.317382752
16918,vor283,06087036,Medical / General Store,Others,Refused To Answer,Rank H,No,31.599766397,74.340987504
16919,vor207,06087652,Take-Away Snacks,Catering,Rank J,Rank I,No,31.576385,74.295197
16920,vor173,05698716,General Store,Grocery,Rank J,Rank J,No,31.427346533,74.274209989
16921,vor327,05665374,Tea Stall,Others,Refused To Answer,Rank J,No,31.558474,74.388538
16922,vor419,06152227,General Store,Grocery,Rank K,Rank I,No,31.595419,74.458514
16923,vor180,06152323,General Store,Grocery,Rank M,Rank L,No,31.532388333,74.270925
16924,vor114,06433385,General Store,Grocery,Rank I,Rank I,No,31.42498096,74.229811862
16925,vor114,06433397,General Store,Grocery,Rank I,Rank I,No,31.425036434,74.229831112
16926,vor58,06434178,General Store,Grocery,Rank K,Rank J,No,31.387045798,74.153255784
16927,vor343,06434446,General Store,Grocery,Refused To Answer,Rank K,No,31.445663547,74.409343535
